19062,196665,3
10754,198350,4
528003,216509,4
217771,219246,5
36101,220465,5
309629,221206,4
222611,223685,4
222113,223824,5
222417,223982,4
223182,223987,5
221755,223987,4
222414,224064,4
226000,224173,5
222113,224778,4
323225,224804,1
222417,224804,4
830820,225529,5
713852,225529,5
32246,225529,4
221744,225631,5
582724,226230,5
291525,226546,4
221807,226622,4
222413,226622,4
199203,226906,5
223182,227120,5
222584,227172,4
222611,227172,5
222445,227232,4
223149,227247,4
402456,231648,2
731873,232160,3
449989,236834,5
11397,236834,5
405636,237202,4
310489,237202,3
283185,237202,4
247212,243069,5
645123,248876,4
34954,248876,5
36101,252651,4
452485,254330,5
215984,256462,5
36101,256663,5
372005,258931,4
521718,260949,4
521334,260949,4
707202,261248,1
32930,267446,5
36101,267920,5
10840,268993,5
270407,271690,5
421215,272407,4
271421,272407,4
253140,272713,4
382755,274610,4
276830,275163,5
276510,275163,5
276221,275163,5
276294,275163,5
275278,275163,5
275167,275163,5
731685,277554,3
20295,277554,5
5597,278122,5
20295,278872,4
794553,280944,3
281097,281101,4
344459,281538,3
309826,281830,5
344459,282015,2
344459,282020,2
344459,282023,2
344459,282293,4
344459,282321,3
10004,283327,4
13885,283327,4
20171,283327,4
898854,283409,2
713852,283409,4
701117,283409,3
676519,283409,4
20171,283409,5
11397,283409,2
399617,283409,2
281619,283409,4
20171,283409,5
14223,283444,5
344459,283676,3
18869,284276,3
20295,288753,4
227942,290244,5
299637,290244,5
569070,291854,4
436442,291854,3
382777,291854,4
354687,291854,5
20295,292162,5
20295,292255,5
435809,293634,4
24560,293634,5
435809,293636,4
36101,293769,5
20295,295445,4
227942,296402,4
299637,296530,4
785410,296561,5
326897,296561,4
296545,296561,5
782040,296848,5
260782,296880,4
240871,297499,4
583658,297804,5
11397,297804,5
442583,297804,4
442583,297804,4
442583,297804,4
24763,297804,5
431716,297804,5
15302,297804,5
367516,297804,4
343608,297804,4
300854,297804,4
698648,302277,2
310735,302277,4
583189,302488,5
301727,302488,4
20930,303227,4
12358,303701,4
637741,309121,4
401987,314085,4
782040,325717,4
672342,325717,1
638611,325717,5
20171,326440,4
36101,326862,5
32930,326862,5
327771,327774,5
36101,328625,4
15508,328625,5
36101,328689,5
36101,328732,5
32930,331975,4
367516,332520,4
777867,334114,5
690862,334114,5
711792,334114,4
13885,334114,5
397286,334114,5
20171,334114,4
679102,335105,5
9454,335105,5
20171,335105,5
410745,335105,5
479203,335105,4
336573,336931,5
335968,336931,4
15410,336931,4
336070,336931,4
556340,337199,5
20171,337199,5
612382,337338,3
336070,337363,1
336573,340219,4
757566,343284,5
20171,343284,5
697849,344983,3
521718,346894,5
12358,364182,5
12358,364182,5
402293,369820,4
570587,370508,4
586171,377138,5
553059,378544,4
468237,379037,3
382175,386923,4
641202,387995,2
602556,387995,3
602556,387995,2
699659,396533,4
631221,396533,3
309632,396533,5
403008,403955,4
989709,404555,3
670187,404555,5
664665,404555,4
612420,404555,4
480018,404555,3
472649,404555,5
403119,404555,4
403342,404555,5
420279,408283,5
233870,409515,5
777867,409910,5
20171,409910,4
694536,409910,4
491728,417552,4
440078,417883,3
504901,421510,5
432565,421510,5
517872,428409,4
593674,435078,4
240632,435087,4
442543,435125,5
444725,435369,3
637741,439725,4
432924,440768,4
444725,445335,4
10004,445619,4
532184,448437,4
493850,480726,4
618158,481019,5
397286,481019,5
488709,488402,4
488094,488536,5
482643,499819,5
719746,500502,4
719746,500511,5
850091,505907,3
583658,511012,4
11397,526646,5
32930,530292,5
32930,530335,4
533176,530990,4
23735,532521,4
518037,534010,5
10004,542956,4
474464,544291,5
574245,544291,3
32930,545667,5
32930,546226,4
14223,547961,5
905729,551520,4
693521,551520,4
583658,551520,5
521718,555989,3
18869,556656,5
18869,556695,5
719746,562931,4
567181,565157,5
28641,565715,4
566710,568100,4
566132,568100,5
643871,570329,3
618158,570349,5
32930,571677,5
20171,574023,4
470488,576315,5
581409,585125,5
724727,586479,5
724727,586479,5
679077,586479,4
586473,586479,5
37789,588500,5
28641,588500,4
595816,604472,4
598554,604472,4
595420,604472,4
32930,607433,4
37789,607433,4
446022,609889,5
615834,612195,4
390646,613102,5
32930,613265,4
707328,613621,4
10004,618673,5
10004,619724,4
619541,619888,5
618111,619888,5
32930,620852,4
291525,626915,4
28641,628410,4
620819,634505,4
619711,634505,4
613926,634505,4
8413,638401,2
18869,638821,4
32930,638821,4
20171,646799,5
32930,648087,4
32930,648197,4
698441,648318,3
642141,650743,5
640454,650743,5
20171,650921,3
642141,651041,5
640518,651041,4
640454,651990,4
640518,651990,5
32986,653980,5
32930,653980,5
420279,666422,4
650694,667041,4
667017,667041,4
9454,667222,3
20930,669719,5
32930,670040,5
19440,670995,5
33208,673115,4
10004,673115,4
10004,673448,4
672009,673741,4
673821,673741,4
20171,674946,5
10004,674946,5
20930,675654,5
10004,676376,5
20171,676376,5
20171,676376,5
20171,677737,4
876195,679772,3
758930,679800,1
10004,682777,4
725270,683633,3
345600,683805,5
10004,687231,5
32930,687751,4
703675,688013,5
10004,689940,3
690262,690263,5
20930,693719,4
20171,695211,4
696093,695611,5
696267,695611,5
653189,696497,4
32930,698874,5
37789,699390,5
10004,699589,4
10004,699594,5
533450,703694,5
533450,703710,5
533450,703743,5
429847,706335,4
429847,706876,4
24365,707566,3
552853,712063,5
10004,713502,4
10004,713504,3
701117,713826,4
705646,713913,5
704699,713913,3
10004,717111,4
13263,720904,5
10004,721644,4
10004,721677,5
10004,721677,5
10004,721678,5
10004,721709,2
513547,726836,4
757566,730025,4
10004,731710,5
10004,733689,4
743369,741915,4
743369,741915,4
742180,741915,5
9391,74244,4
21266,74257,4
13494,74286,4
811336,74295,3
664665,74295,5
612356,74295,5
440094,74295,4
371777,74295,5
34954,74295,5
