19062,196637,4
367322,197617,4
10754,198249,4
333227,199454,5
18869,219730,3
36101,220467,5
221755,220467,3
217372,220492,5
879351,224980,4
239201,224980,5
222611,225762,4
221806,225796,4
222450,225882,4
533794,226511,4
222414,226511,4
223182,226632,4
222345,226632,4
222121,227230,4
222645,227237,4
225962,227310,4
253742,231212,4
362741,233862,3
505315,235032,4
430029,235032,4
586473,235521,5
470488,235521,5
38783,237983,4
531551,237983,4
36101,239444,4
250311,239444,4
240032,240779,4
515467,240941,3
774080,241187,3
752410,241187,4
686256,241187,5
519492,241187,4
315166,241187,4
267310,241187,4
35504,241187,4
19062,241645,4
309632,243590,5
767777,245042,3
288125,245042,4
265229,245546,4
36101,248079,5
248416,248433,4
36101,249442,3
890369,249932,5
36101,250214,5
36101,251479,4
16963,254647,4
36101,254999,5
36101,255001,5
36101,255008,4
860966,255050,3
412842,255050,4
253761,255050,5
253761,255050,5
253761,255050,5
423318,255806,4
36101,256609,4
36101,256611,5
36101,256616,4
36101,256625,5
36101,256631,5
36101,256639,5
36101,256645,5
36101,256648,5
36101,256653,5
36101,256659,4
253761,256710,5
36101,257325,5
36101,257332,4
36101,257353,5
36101,257362,5
36101,257366,4
36101,257378,5
36101,257383,5
36101,257387,5
265229,257449,4
265229,257449,4
36101,258586,5
268127,258831,5
16963,258831,5
16963,259061,5
36101,260898,5
862585,261215,5
28797,268990,3
28797,268990,3
442543,269039,5
816763,271486,4
237072,271486,5
270407,271486,5
271563,271486,5
271319,271486,5
237433,271486,4
271443,271486,4
8390,271486,5
36101,271489,5
270407,271489,4
271319,271489,4
237433,271489,5
8390,271489,4
8390,271495,4
271421,271495,4
237433,271495,4
271421,271497,5
299143,271499,3
237814,271499,3
271319,271499,3
334956,271507,4
237072,271507,4
271421,271507,5
25671,272270,3
8390,272270,5
37816,272460,4
270407,272460,4
272621,272906,4
295581,273134,3
295581,273134,3
20295,274273,4
431851,280379,4
240871,280661,5
593674,280709,5
309632,280709,5
36101,281392,4
357490,282795,4
7691,282795,5
353068,282967,5
488373,283061,4
864544,283682,3
344459,283682,3
698186,285461,5
20295,285469,4
754428,288405,4
558205,288405,4
362492,288405,4
786699,288646,5
249672,290474,3
23058,291282,5
496665,293080,2
299637,293930,5
339823,293934,4
558070,294136,4
710964,297915,5
528396,304411,4
518428,304411,5
520463,304411,4
517777,304411,4
517914,304411,5
517521,304411,4
526760,304411,4
518476,304411,4
523213,304411,4
518587,304411,4
529106,304411,4
518996,304411,5
519690,304411,4
518588,304411,4
518523,304411,4
517929,304411,5
520434,304411,4
520428,304411,4
430892,304411,4
527871,304411,5
518959,304411,3
518339,304411,4
521512,304411,5
521888,304411,4
518089,304411,5
517177,304411,4
518273,304411,5
519641,304411,4
518402,304411,4
518891,304411,4
519555,304411,4
518683,304411,4
518912,304411,5
520552,304411,5
528386,304411,4
519663,304411,3
516915,304411,4
520074,304411,5
429663,304411,4
520360,304411,4
520853,304411,3
518674,304411,5
518289,304411,5
519011,304411,4
518285,304411,5
516810,304411,3
518952,304411,4
518287,304411,4
518134,304411,5
518134,304411,5
518997,304411,4
520179,304411,4
518490,304411,4
527546,304411,4
517118,304411,4
518359,304411,5
522506,304411,5
518314,304411,4
520368,304411,4
517185,304411,4
518292,304411,5
484785,304411,4
488393,304411,4
486855,304411,4
489580,304411,5
486678,304411,3
489304,304411,5
488760,304411,5
487809,304411,4
486824,304411,4
487844,304411,4
488175,304411,4
487137,304411,4
486329,304411,5
485395,304411,4
487139,304411,4
489817,304411,4
489635,304411,5
488002,304411,4
487644,304411,5
487816,304411,4
489184,304411,4
487321,304411,4
495633,304411,4
486779,304411,5
487111,304411,4
487651,304411,5
487562,304411,4
487217,304411,4
487655,304411,4
486680,304411,5
486278,304411,4
486330,304411,4
486491,304411,4
486394,304411,4
483104,304411,4
478315,304411,4
478690,304411,4
478637,304411,4
479598,304411,4
478670,304411,4
480506,304411,4
482217,304411,4
478803,304411,5
482237,304411,3
477652,304411,5
476877,304411,4
479408,304411,4
478877,304411,5
482275,304411,4
482275,304411,4
482284,304411,5
481977,304411,4
477910,304411,4
478472,304411,4
478007,304411,4
479442,304411,4
478473,304411,4
480142,304411,5
478419,304411,5
478727,304411,4
478748,304411,4
478608,304411,4
478741,304411,5
478600,304411,5
478659,304411,3
478303,304411,4
479096,304411,4
477729,304411,4
477894,304411,4
478739,304411,4
478776,304411,4
481931,304411,5
481934,304411,4
478731,304411,5
478261,304411,4
478507,304411,4
479677,304411,4
478668,304411,4
478305,304411,5
478592,304411,4
478515,304411,5
479675,304411,4
478452,304411,5
479427,304411,5
478273,304411,4
479280,304411,4
477830,304411,5
477872,304411,5
480678,304411,5
478135,304411,4
478688,304411,3
478340,304411,5
478281,304411,4
478474,304411,3
478056,304411,4
478726,304411,4
479709,304411,5
478735,304411,4
478747,304411,5
481973,304411,3
477953,304411,4
478613,304411,4
478912,304411,5
481744,304411,3
477964,304411,4
476787,304411,4
478124,304411,4
478264,304411,4
478118,304411,4
477645,304411,4
478551,304411,4
478667,304411,4
478544,304411,4
477726,304411,5
481477,304411,5
477591,304411,5
478667,304411,4
479657,304411,5
477908,304411,5
477863,304411,4
477811,304411,5
477847,304411,5
478713,304411,4
478117,304411,4
478715,304411,5
481147,304411,5
478476,304411,5
478073,304411,5
478008,304411,4
478118,304411,4
478695,304411,5
478101,304411,4
478136,304411,5
478510,304411,5
477848,304411,4
429898,304411,4
429456,304411,5
438700,304411,4
431508,304411,4
429708,304411,4
430323,304411,3
429899,304411,4
431789,304411,4
430608,304411,4
431169,304411,5
429883,304411,5
431336,304411,4
430575,304411,4
436005,304411,4
431068,304411,5
429764,304411,5
436305,304411,5
429740,304411,5
429718,304411,5
432986,304411,4
429913,304411,5
431061,304411,4
432613,304411,5
437767,304411,3
430616,304411,4
438115,304411,5
431007,304411,5
428601,304411,4
436322,304411,5
429952,304411,4
429720,304411,4
429360,304411,4
429902,304411,4
429874,304411,5
430471,304411,4
429817,304411,4
431525,304411,3
429903,304411,5
438149,304411,5
431831,304411,2
428592,304411,4
429578,304411,4
429704,304411,4
431823,304411,5
431753,304411,4
429543,304411,4
438252,304411,5
429876,304411,4
436506,304411,3
429663,304411,4
431368,304411,4
438121,304411,5
429548,304411,5
437420,304411,3
429504,304411,4
429753,304411,4
427996,304411,5
429777,304411,4
429910,304411,4
428221,304411,3
429719,304411,4
428725,304411,4
437868,304411,4
431040,304411,4
437671,304411,4
429729,304411,4
429863,304411,5
430613,304411,3
429068,304411,5
437456,304411,4
428471,304411,4
429368,304411,5
437208,304411,5
429478,304411,4
429683,304411,4
404885,304411,5
403397,304411,4
411736,304411,4
411736,304411,4
402179,304411,3
401929,304411,3
402647,304411,5
403249,304411,5
404212,304411,4
410998,304411,3
403113,304411,4
402851,304411,4
410859,304411,4
406157,304411,5
404578,304411,5
402919,304411,4
403904,304411,5
410631,304411,4
409517,304411,4
402933,304411,5
401795,304411,4
402923,304411,4
404664,304411,4
403332,304411,5
402796,304411,4
402934,304411,4
403101,304411,5
403121,304411,4
410305,304411,5
404806,304411,4
410078,304411,3
406252,304411,5
404576,304411,5
403343,304411,5
404330,304411,4
403944,304411,4
403012,304411,4
404643,304411,3
410342,304411,5
403115,304411,3
410343,304411,4
403080,304411,4
403258,304411,3
403114,304411,4
403396,304411,4
403971,304411,4
404376,304411,4
402801,304411,4
404499,304411,4
403584,304411,5
403116,304411,5
403116,304411,5
403116,304411,5
402946,304411,5
403116,304411,5
402946,304411,5
404857,304411,4
404451,304411,4
402186,304411,4
403238,304411,4
404892,304411,4
404892,304411,4
403238,304411,5
401801,304411,3
403753,304411,4
403399,304411,4
403672,304411,5
404930,304411,5
402904,304411,3
403019,304411,4
404307,304411,4
410063,304411,4
402803,304411,4
404402,304411,4
403600,304411,4
402370,304411,4
403028,304411,5
404038,304411,5
404813,304411,4
402928,304411,4
403978,304411,4
402340,304411,4
403117,304411,4
403913,304411,4
403239,304411,4
403873,304411,4
405418,304411,4
401868,304411,4
402351,304411,4
409526,304411,5
402346,304411,5
403661,304411,5
401802,304411,4
402574,304411,4
402939,304411,4
403976,304411,5
387748,304411,4
388780,304411,4
388785,304411,5
394051,304411,4
388504,304411,4
389175,304411,4
388622,304411,5
387488,304411,4
388524,304411,4
387587,304411,4
388463,304411,5
387217,304411,5
387615,304411,4
388669,304411,4
387408,304411,4
389888,304411,5
388541,304411,5
389787,304411,5
387707,304411,4
387831,304411,5
387654,304411,5
388690,304411,4
387442,304411,3
