864544,199783,5
281713,199783,5
11672,199783,5
733404,219400,5
554138,220262,1
222642,223656,4
221809,223656,5
222345,224819,4
222344,224819,4
223182,225575,5
222415,225575,4
222448,225575,4
223182,225748,4
222642,225832,4
222113,225832,5
584248,225879,5
733404,225879,4
666513,225879,5
442583,225879,5
423318,225879,5
272771,225879,5
15302,225879,4
16558,225879,4
356369,225879,4
344908,225879,4
36101,225917,4
238092,225917,5
222423,225917,4
222602,225917,4
222687,225943,4
222147,226374,4
221797,226374,4
221797,226374,4
477470,229472,5
502414,234209,4
551344,235112,4
296762,235116,1
706455,237120,4
239385,237120,4
12358,237120,4
240898,237702,5
240898,237702,4
238886,237767,5
383927,242256,4
345226,242256,5
302602,242746,4
256043,242746,4
299144,242746,3
553059,243091,4
239407,243091,4
215384,243679,1
526304,244810,4
513903,244810,4
343608,246003,4
572432,248337,5
248659,248667,4
36101,249447,4
36101,249452,4
36101,250291,4
10004,250563,5
36101,250682,5
36101,250803,4
32930,250923,5
541439,251700,4
790295,252541,4
32930,254690,5
527004,259505,3
36791,259943,3
36101,260936,5
36101,260965,4
733404,261495,5
16963,261495,5
418353,263070,4
288515,263530,4
271538,263530,5
402293,267144,5
351205,269599,3
20171,269928,4
16963,269959,5
8390,271481,5
8390,272088,5
271433,272088,4
271421,272088,5
237433,272088,5
8390,272091,4
271421,272091,4
271319,272091,4
271433,272091,5
237072,272275,4
270407,272275,4
270407,272277,5
271443,272277,4
8390,272376,4
601166,272383,4
8390,272383,5
271421,272383,4
270407,272440,5
354687,272454,4
354560,272454,4
343056,272454,3
271421,272454,3
237072,272464,4
270407,272464,4
743884,272962,5
800730,273296,4
815299,273314,2
497466,273314,5
314889,273314,4
405279,273999,5
404816,273999,5
379850,273999,4
240871,275419,4
227942,276632,4
21251,279508,4
529776,279790,5
20295,282002,5
12358,283081,5
20295,283081,4
253991,284662,2
16448,284915,4
686256,285454,5
257057,287848,5
405200,288945,5
389151,290451,5
852442,292528,4
379850,292528,4
524866,293122,5
436442,293192,2
313998,293275,5
36101,293776,5
36101,293785,5
4929,293972,2
385150,294124,4
20295,295457,4
300796,296406,5
450753,296408,4
382755,296436,5
260782,296957,5
380125,297914,1
707544,297973,5
316603,299700,5
309632,301154,4
430021,301244,5
32930,305170,5
514395,305544,4
32930,305544,5
199711,305571,3
248449,309524,2
734272,312004,5
679916,312004,4
20171,312004,4
437797,313981,4
197727,315511,3
345226,316533,5
36101,316533,5
864544,316703,4
295849,317905,4
436726,318329,4
727778,322872,4
20171,324355,4
497899,324355,5
442583,324355,5
267309,324355,4
18858,325461,4
9454,327055,4
36101,328327,4
36101,328346,5
36101,328782,5
493983,328836,4
36101,329159,3
36101,329194,4
36101,329275,4
499718,330023,4
23044,330058,3
23735,330058,4
248734,331342,4
569921,331342,5
32930,333723,4
15156,334439,4
840847,334484,4
375811,334484,4
660516,335542,4
611647,335545,4
336573,336539,3
15410,336539,4
299143,336944,4
472649,337353,5
336573,337353,5
335968,337353,4
15410,337353,3
336070,337353,2
299143,337353,3
237814,337353,5
697698,337478,5
336573,337478,5
15410,337478,5
336070,337478,5
237814,337478,4
299143,337478,4
334956,337484,4
237814,337484,5
309632,338156,5
220021,338156,4
897126,339033,5
15357,339033,1
339025,339033,5
336573,339050,5
336976,339050,5
335968,339050,5
15410,339050,4
336070,339050,4
336070,339409,1
518037,339425,3
28799,345428,5
363070,347884,5
18869,348081,4
351205,349291,5
762492,349308,4
404319,349308,4
791324,349872,4
375249,350144,5
36101,350418,5
9454,350602,4
9454,350605,4
432315,350844,4
379769,350844,4
32930,351941,4
22883,354417,4
309632,356764,4
356831,356834,5
605614,357169,5
362492,357169,5
14043,357169,5
450796,357256,5
605614,357471,4
580786,358784,4
638049,360259,4
612395,363275,4
560691,363275,5
421606,363275,3
404050,363275,3
378373,363275,5
488094,364910,4
614319,365576,4
738226,366819,5
482643,366819,5
524384,367403,2
379635,370525,3
368801,371897,5
363292,373790,4
361591,373793,4
364906,373795,4
503901,373799,4
361567,373799,4
789348,374653,5
363292,375094,4
32930,376655,5
504024,376848,4
853037,377756,4
787149,377756,4
747066,377756,4
710964,378558,4
569921,378662,4
397343,379184,1
379812,379477,4
549497,379571,4
518037,384171,3
813763,385396,4
742028,385396,5
643532,385396,4
829002,386133,5
437785,386927,4
804366,388326,3
584251,388326,4
254206,388326,4
20930,393008,4
518037,393299,5
19798,393616,4
450796,394652,4
488094,398720,5
694536,403029,5
431163,403444,4
403119,403869,4
726850,403875,3
402677,404562,5
402677,404566,4
403119,405137,4
777867,405144,4
452485,405144,4
403354,405144,5
402426,405376,4
402339,406311,4
502090,406616,4
418353,406616,5
407559,406616,5
407559,406616,5
513559,407725,4
233870,409519,5
609390,409600,5
403008,409717,3
299637,411921,5
529406,412584,2
511511,413277,2
413260,413279,5
558138,416867,4
408518,417921,4
282842,419903,4
530006,419903,5
28799,422199,5
549497,423148,3
432565,423674,4
450353,424215,4
28641,426488,4
431783,427546,4
36246,428281,5
518037,432444,4
518037,432444,5
637995,433254,5
896613,434098,5
572432,436046,5
476419,436046,4
688004,437858,5
379020,437858,5
502601,441332,4
24560,441708,4
32930,443720,5
537188,444380,4
9553,444713,4
196041,444858,4
240632,445645,3
20171,448238,4
913407,449436,3
32930,452487,5
580786,469005,4
12358,469005,4
511511,469504,4
860966,472570,4
397286,473705,4
253991,474980,5
502007,475026,4
476257,477537,4
476257,477541,4
476257,477552,4
476257,477614,4
476257,477661,4
476257,477676,4
476257,477682,4
476257,477979,4
21039,479390,4
397286,479642,5
32930,479956,4
22883,483099,4
928884,484974,4
790295,484998,4
758780,487744,4
488709,488430,4
687113,488556,4
340598,489186,5
566210,490836,4
491464,491440,5
527004,491799,2
646894,494974,4
913326,495686,4
812239,496938,4
518037,497590,3
501758,501975,4
502295,501975,4
502216,502018,4
501758,502085,4
501414,502085,5
502295,502085,4
502216,502201,5
501457,502218,5
501414,502235,5
502295,502235,4
532562,502250,4
502601,502605,5
501758,503133,4
501414,503133,5
850091,505912,4
254206,505912,5
650657,505912,5
501457,507511,5
502216,507511,4
501414,507662,4
501758,507662,4
502295,507662,4
501994,508226,5
502216,508226,4
501994,508258,5
501457,508258,4
581470,508403,3
501414,508403,5
533450,511968,4
697209,514740,3
676347,514740,4
504689,514740,4
582026,514740,4
26294,514740,3
605614,515075,4
582026,515719,4
399617,515719,5
707450,516251,4
518070,516251,5
518003,516251,5
436726,516251,3
512566,516251,5
518173,516264,4
517520,516264,4
512566,516264,5
517768,516335,4
518067,516335,4
517004,516363,4
517938,516363,3
512566,516990,5
512566,517149,5
516224,517528,5
518173,517528,5
512566,517528,5
517780,517534,4
518499,517534,5
539236,517725,4
512566,517725,5
516330,517775,4
518067,517775,4
517119,517811,5
518499,517811,5
516795,517856,4
512566,517856,5
512566,517988,5
684033,518038,2
516243,518038,5
518070,518038,5
517171,518038,5
512566,518038,5
516243,518091,5
518003,518091,5
517171,518091,5
512566,518091,5
518175,518109,5
517320,518109,4
518071,518109,5
518071,518124,4
518175,518124,4
518175,518124,4
518175,518124,4
518175,518124,4
518071,518429,4
517320,518429,4
516243,518479,5
518070,518479,5
518003,518479,5
512566,518479,5
512566,518599,5
517520,518607,4
512566,518607,5
272095,518672,3
517119,518696,5
733953,519410,5
519702,520820,5
520934,520936,5
32930,522084,4
692648,522084,3
20171,522084,4
516224,523723,5
518173,523723,5
512566,523723,5
692020,524356,5
850091,524356,4
518173,524815,4
517520,524815,4
