275602,221212,4
551329,221221,4
222345,223967,4
222584,223967,4
222344,224089,4
221807,224089,4
222602,224089,4
222121,224975,4
222343,225238,4
222505,225345,4
222344,225696,4
222113,225696,4
222345,225703,4
222753,225711,3
222332,225711,4
230659,225742,1
222121,225742,4
222429,225742,5
222275,225767,3
222344,225767,4
222501,225798,4
222414,225798,4
221807,225798,4
222645,225804,5
223149,225853,4
222445,225904,5
221661,225930,4
221834,226191,3
222113,226393,5
221744,226393,4
222448,226393,4
222344,226393,4
223150,226782,4
223182,226879,5
222445,226905,5
222501,227249,4
221661,227296,4
381833,228471,4
26459,228537,5
430029,229222,5
253761,229968,4
433293,230098,5
27956,231478,4
438575,233347,4
812539,234512,3
12358,237205,5
281619,238970,4
36599,238970,5
431380,239483,5
240592,240411,3
783146,242870,4
427665,242870,4
227942,242870,4
263372,243101,5
299637,243170,4
248222,247359,2
225372,247543,5
300906,248347,4
713360,248368,4
327501,248368,5
316414,248368,4
248416,248442,5
382476,249164,4
36101,249444,4
380240,249549,4
31723,250664,5
36101,250664,4
12311,252019,4
442543,252019,5
16558,252019,5
431080,252340,4
314645,252355,5
36101,252355,5
258374,252433,4
228935,252433,3
260782,252894,5
19783,253107,4
16963,254649,5
36101,256679,3
18869,256706,4
253761,257421,4
809012,257535,3
309632,257535,4
240871,257535,5
253761,257535,5
280189,258716,4
262162,258716,4
258767,258716,4
386408,259833,4
36101,260901,5
36101,260908,4
826527,263278,4
16963,266089,5
593674,268672,4
17601,269004,2
17601,269004,2
270407,271477,4
271563,271477,5
271319,271477,3
270407,271494,4
271563,272260,3
270407,272260,4
8390,272262,5
271421,272262,5
271433,272262,4
237433,272262,4
811401,272399,5
271421,272399,5
407103,272425,4
270407,272425,5
270407,272425,5
271319,272425,5
271563,272425,5
331044,274019,5
20295,274113,4
20295,274536,5
20295,274540,5
272402,276272,5
20295,277503,3
20295,277542,4
20295,277806,3
679102,278225,5
20295,278847,4
698186,280655,3
518037,281356,5
612380,281356,4
406319,281356,5
360263,281356,4
344459,281535,3
344459,282008,2
265229,282033,4
420279,282084,4
727307,282088,5
5597,282306,1
344459,282326,2
5597,282331,1
344459,282334,3
344459,282338,3
344459,282344,2
344459,282346,2
240535,282480,4
398742,282647,4
20295,283073,4
583189,283086,3
20295,283086,4
20295,285378,3
20295,285496,4
734439,287020,4
20295,287999,4
277374,289855,4
679102,290221,4
726700,292153,4
20295,292157,5
20295,292191,5
20295,292243,4
436726,292950,3
11397,293208,3
449618,293260,5
515957,293273,4
36101,293729,5
36101,293772,4
384714,294139,4
813763,294148,4
504689,294148,4
569385,294148,4
427665,294148,5
515612,294148,4
419239,294148,4
569385,294150,4
20295,295344,5
32930,296412,5
260782,296953,5
20295,296962,4
312010,297814,4
299637,298113,4
344459,298849,2
344459,298853,3
344459,298856,3
344459,298858,2
344459,298862,3
561218,301160,5
518037,301160,5
400423,302275,5
331044,302303,5
923023,302318,4
518499,305177,4
360535,310448,5
10004,312037,4
316145,316151,5
24113,317448,2
24113,317457,2
724920,317524,5
431385,317524,4
383600,317524,4
405635,322660,5
16185,324960,5
36101,326084,5
32930,326084,5
36101,326138,5
32930,326138,5
248449,328228,4
36101,328308,5
36101,328599,5
328097,328599,5
36101,328684,5
36101,328695,4
36101,328698,4
36101,328700,5
36101,328703,5
36101,328703,5
805169,329170,5
547301,329170,5
36101,329190,3
690862,329336,4
767777,329336,4
697209,329336,4
644606,329336,4
423318,329336,4
371514,329336,5
19917,329336,5
370428,329336,5
707544,329352,4
694536,329352,5
402293,329985,4
327771,332623,5
761523,332663,4
237814,336009,4
336573,336068,4
336976,336068,4
15410,336068,5
336070,336068,3
733404,337044,3
345080,337129,5
336976,339423,5
15410,339423,5
335950,340558,5
862585,342723,5
18869,342723,5
356347,342723,5
425229,342797,3
404319,342844,1
582028,344740,5
438575,344740,4
438575,344740,4
438575,344740,4
421215,344740,4
794470,345438,5
583522,345438,5
813763,346740,4
32944,348264,5
316145,348610,5
375249,350138,4
542795,355104,4
240632,361559,4
560691,366805,4
679916,370522,4
9454,370522,5
364906,371570,5
363292,371570,5
361567,371570,5
32930,376138,5
32930,376138,5
586171,377119,5
580106,378269,4
361591,378269,4
404365,379022,5
697849,380088,5
299637,380088,5
389968,380488,5
384941,380488,5
381752,380488,5
381374,380488,4
32032,381755,4
618158,382253,4
24763,385299,4
382175,386134,2
618897,391218,5
618897,391223,4
22883,393582,5
19798,393613,5
440078,393764,4
528698,394163,4
528698,394163,4
528698,394163,4
528698,394163,4
528698,394163,4
518589,394163,4
519554,394163,4
519463,394163,4
519941,394163,4
394241,394163,5
410313,394343,4
408474,394343,5
604209,395352,5
405304,398230,4
432565,401116,4
518037,403853,4
403591,403853,4
402339,403947,5
402426,404141,5
404919,404201,5
11976,404201,4
402334,404403,4
11976,404407,5
402339,404407,5
21029,404560,4
836489,404935,5
403342,404945,4
403373,405392,5
403008,405392,4
18869,408245,4
408518,408521,4
518037,410085,5
403008,410085,4
707202,410149,4
853734,419120,4
666513,419689,5
734272,422422,4
653978,425563,4
32930,425563,5
756397,426319,4
436442,426319,4
514395,430462,5
731545,433247,3
23058,436775,3
440094,437323,5
687313,437865,5
688004,437865,3
379020,437865,5
36101,437894,5
